"Geographic code","Geographic name","Geographic type","Geographic name, province or territory","Geographic code, province or territory","Global non-response rate","Data quality flag","Value type","Total","Single-detached house","Apartment in a building that has five or more storeys","Apartment in a building that has fewer than five storeys","Row house","Semi-detached house","Apartment or flat in a duplex","Other single-attached house","Movable dwelling",
"2497","Sept-Rivières--Caniapiscau","Census division","Quebec","24",5.8,"00000","percentage distribution (2011)",100,49.9,1.7,23.4,4.3,6.1,3.6,0.2,10.8
"2498","Minganie--Le Golfe-du-Saint-Laurent","Census division","Quebec","24",7.9,"00000","2016 counts",4465,3635,0,200,65,170,95,20,280
"2498","Minganie--Le Golfe-du-Saint-Laurent","Census division","Quebec","24",7.9,"00000","percentage distribution (2016)",100,81.4,0,4.5,1.5,3.8,2.1,0.4,6.3
"2498","Minganie--Le Golfe-du-Saint-Laurent","Census division","Quebec","24",7.9,"00000","percentage change (2011 to 2016)",1,-1.8,,-7,-18.8,-27.7,-5,300,229.4
"2498","Minganie--Le Golfe-du-Saint-Laurent","Census division","Quebec","24",7.9,"00000","2011 counts",4420,3700,0,215,80,235,100,5,85
"2498","Minganie--Le Golfe-du-Saint-Laurent","Census division","Quebec","24",7.9,"00000","percentage distribution (2011)",100,83.7,0,4.9,1.8,5.3,2.3,0.1,1.9
"2499","Nord-du-Québec","Census division","Quebec","24",10.0,"01100","2016 counts",13670,7645,0,1525,580,2765,310,20,835
"2499","Nord-du-Québec","Census division","Quebec","24",10.0,"01100","percentage distribution (2016)",100,55.9,0,11.2,4.2,20.2,2.3,0.1,6.1
"2499","Nord-du-Québec","Census division","Quebec","24",10.0,"01100","percentage change (2011 to 2016)",5.8,1.7,-100,5.9,136.7,28.6,-8.8,0,-30.1
"2499","Nord-du-Québec","Census division","Quebec","24",10.0,"01100","2011 counts",12925,7520,10,1440,245,2150,340,20,1195
"2499","Nord-du-Québec","Census division","Quebec","24",10.0,"01100","percentage distribution (2011)",100,58.2,0.1,11.1,1.9,16.6,2.6,0.2,9.2
"3501","Stormont, Dundas and Glengarry","United counties","Ontario","35",4.5,"00000","2016 counts",47830,33550,1190,5785,1585,2850,2205,210,445
"3501","Stormont, Dundas and Glengarry","United counties","Ontario","35",4.5,"00000","percentage distribution (2016)",100,70.1,2.5,12.1,3.3,6,4.6,0.4,0.9
"3501","Stormont, Dundas and Glengarry","United counties","Ontario","35",4.5,"00000","percentage change (2011 to 2016)",3.9,3.2,16.7,4.1,-1.2,7.3,6.5,13.5,4.7
"3501","Stormont, Dundas and Glengarry","United counties","Ontario","35",4.5,"00000","2011 counts",46015,32505,1020,5555,1605,2655,2070,185,425
"3501","Stormont, Dundas and Glengarry","United counties","Ontario","35",4.5,"00000","percentage distribution (2011)",100,70.6,2.2,12.1,3.5,5.8,4.5,0.4,0.9
"3502","Prescott and Russell","United counties","Ontario","35",3.9,"00000","2016 counts",35390,26000,65,3985,1055,2145,1770,95,265
"3502","Prescott and Russell","United counties","Ontario","35",3.9,"00000","percentage distribution (2016)",100,73.5,0.2,11.3,3,6.1,5,0.3,0.7
"3502","Prescott and Russell","United counties","Ontario","35",3.9,"00000","percentage change (2011 to 2016)",6.8,3.9,85.7,12.3,16.6,20.5,7.3,0,178.9
"3502","Prescott and Russell","United counties","Ontario","35",3.9,"00000","2011 counts",33130,25025,35,3550,905,1780,1650,95,95
"3502","Prescott and Russell","United counties","Ontario","35",3.9,"00000","percentage distribution (2011)",100,75.5,0.1,10.7,2.7,5.4,5,0.3,0.3
"3506","Ottawa","Census division","Ontario","35",3.5,"00000","2016 counts",373760,158230,68645,39095,79340,20140,7050,460,795
"3506","Ottawa","Census division","Ontario","35",3.5,"00000","percentage distribution (2016)",100,42.3,18.4,10.5,21.2,5.4,1.9,0.1,0.2
"3506","Ottawa","Census division","Ontario","35",3.5,"00000","percentage change (2011 to 2016)",5.8,4.4,4.8,8,9.4,4.3,3,4.5,-15
"3506","Ottawa","Census division","Ontario","35",3.5,"00000","2011 counts",353245,151495,65490,36190,72540,19305,6845,440,935
"3506","Ottawa","Census division","Ontario","35",3.5,"00000","percentage distribution (2011)",100,42.9,18.5,10.2,20.5,5.5,1.9,0.1,0.3
"3507","Leeds and Grenville","United counties","Ontario","35",4.4,"00000","2016 counts",42750,32735,730,4755,1485,1920,470,220,445
"3507","Leeds and Grenville","United counties","Ontario","35",4.4,"00000","percentage distribution (2016)",100,76.6,1.7,11.1,3.5,4.5,1.1,0.5,1
"3507","Leeds and Grenville","United counties","Ontario","35",4.4,"00000","percentage change (2011 to 2016)",4.1,3.3,9,1.3,10,8.2,20.5,18.9,36.9
"3507","Leeds and Grenville","United counties","Ontario","35",4.4,"00000","2011 counts",41070,31695,670,4695,1350,1775,390,185,325
"3507","Leeds and Grenville","United counties","Ontario","35",4.4,"00000","percentage distribution (2011)",100,77.2,1.6,11.4,3.3,4.3,0.9,0.5,0.8
"3509","Lanark","County","Ontario","35",4.6,"00000","2016 counts",28580,21845,230,2935,1245,1625,260,100,335
"3509","Lanark","County","Ontario","35",4.6,"00000","percentage distribution (2016)",100,76.4,0.8,10.3,4.4,5.7,0.9,0.3,1.2
"3509","Lanark","County","Ontario","35",4.6,"00000","percentage change (2011 to 2016)",6.5,6.5,-2.1,4.1,16.9,2.5,36.8,-4.8,4.7
"3509","Lanark","County","Ontario","35",4.6,"00000","2011 counts",26835,20515,235,2820,1065,1585,190,105,320
"3509","Lanark","County","Ontario","35",4.6,"00000","percentage distribution (2011)",100,76.4,0.9,10.5,4,5.9,0.7,0.4,1.2
"3510","Frontenac","County","Ontario","35",4.4,"00000","2016 counts",64295,36875,8565,8545,3695,4125,2060,135,285
"3510","Frontenac","County","Ontario","35",4.4,"00000","percentage distribution (2016)",100,57.4,13.3,13.3,5.7,6.4,3.2,0.2,0.4
"3510","Frontenac","County","Ontario","35",4.4,"00000","percentage change (2011 to 2016)",2.4,2.8,8.5,-4.2,5,-2,3.8,0,5.6
"3510","Frontenac","County","Ontario","35",4.4,"00000","2011 counts",62805,35875,7895,8915,3520,4210,1985,135,270
"3510","Frontenac","County","Ontario","35",4.4,"00000","percentage distribution (2011)",100,57.1,12.6,14.2,5.6,6.7,3.2,0.2,0.4
"3511","Lennox and Addington","County","Ontario","35",5.6,"00000","2016 counts",17050,13730,125,1545,835,565,130,40,85
"3511","Lennox and Addington","County","Ontario","35",5.6,"00000","percentage distribution (2016)",100,80.5,0.7,9.1,4.9,3.3,0.8,0.2,0.5
"3511","Lennox and Addington","County","Ontario","35",5.6,"00000","percentage change (2011 to 2016)",5.1,4.9,-7.4,-0.6,24.6,7.6,44.4,-11.1,-29.2
"3511","Lennox and Addington","County","Ontario","35",5.6,"00000","2011 counts",16230,13085,135,1555,670,525,90,45,120
"3511","Lennox and Addington","County","Ontario","35",5.6,"00000","percentage distribution (2011)",100,80.6,0.8,9.6,4.1,3.2,0.6,0.3,0.7
"3512","Hastings","County","Ontario","35",4.4,"00000","2016 counts",57015,41840,2550,6850,2170,1775,1170,210,455
"3512","Hastings","County","Ontario","35",4.4,"00000","percentage distribution (2016)",100,73.4,4.5,12,3.8,3.1,2.1,0.4,0.8
"3512","Hastings","County","Ontario","35",4.4,"00000","percentage change (2011 to 2016)",2.6,3.1,3.4,-2.5,11,4.1,10.9,7.7,-20.9
"3512","Hastings","County","Ontario","35",4.4,"00000","2011 counts",55575,40590,2465,7025,1955,1705,1055,195,575
"3512","Hastings","County","Ontario","35",4.4,"00000","percentage distribution (2011)",100,73,4.4,12.6,3.5,3.1,1.9,0.4,1
"3513","Prince Edward","Census division","Ontario","35",5.0,"00000","2016 counts",10730,9220,10,740,275,245,60,60,115
"3513","Prince Edward","Census division","Ontario","35",5.0,"00000","percentage distribution (2016)",100,85.9,0.1,6.9,2.6,2.3,0.6,0.6,1.1
"3513","Prince Edward","Census division","Ontario","35",5.0,"00000","percentage change (2011 to 2016)",1.7,0.8,,3.5,-5.2,28.9,9.1,20,9.5
"3513","Prince Edward","Census division","Ontario","35",5.0,"00000","2011 counts",10550,9145,0,715,290,190,55,50,105
"3513","Prince Edward","Census division","Ontario","35",5.0,"00000","percentage distribution (2011)",100,86.7,0,6.8,2.7,1.8,0.5,0.5,1
"3514","Northumberland","County","Ontario","35",5.0,"00000","2016 counts",35685,28345,730,3215,1675,895,470,115,235
"3514","Northumberland","County","Ontario","35",5.0,"00000","percentage distribution (2016)",100,79.4,2,9,4.7,2.5,1.3,0.3,0.7
"3514","Northumberland","County","Ontario","35",5.0,"00000","percentage change (2011 to 2016)",7.1,5.4,0,7,22.3,15.5,27,9.5,261.5
"3514","Northumberland","County","Ontario","35",5.0,"00000","2011 counts",33315,26905,730,3005,1370,775,370,105,65
"3514","Northumberland","County","Ontario","35",5.0,"00000","percentage distribution (2011)",100,80.8,2.2,9,4.1,2.3,1.1,0.3,0.2
"3515","Peterborough","County","Ontario","35",4.6,"00000","2016 counts",57745,41750,2520,6470,2985,915,2770,130,195
"3515","Peterborough","County","Ontario","35",4.6,"00000","percentage distribution (2016)",100,72.3,4.4,11.2,5.2,1.6,4.8,0.2,0.3
"3515","Peterborough","County","Ontario","35",4.6,"00000","percentage change (2011 to 2016)",3.8,3.1,1.2,7.7,7.2,-1.6,7.8,85.7,-36.1
"3515","Peterborough","County","Ontario","35",4.6,"00000","2011 counts",55635,40490,2490,6005,2785,930,2570,70,305
"3515","Peterborough","County","Ontario","35",4.6,"00000","percentage distribution (2011)",100,72.8,4.5,10.8,5,1.7,4.6,0.1,0.5
"3516","Kawartha Lakes","Census division","Ontario","35",4.7,"00000","2016 counts",31110,25985,685,2080,640,530,850,85,245
"3516","Kawartha Lakes","Census division","Ontario","35",4.7,"00000","percentage distribution (2016)",100,83.5,2.2,6.7,2.1,1.7,2.7,0.3,0.8
"3516","Kawartha Lakes","Census division","Ontario","35",4.7,"00000","percentage change (2011 to 2016)",4.8,4.2,15.1,-6.5,28,0,18.9,41.7,122.7
"3516","Kawartha Lakes","Census division","Ontario","35",4.7,"00000","2011 counts",29680,24945,595,2225,500,530,715,60,110
"3516","Kawartha Lakes","Census division","Ontario","35",4.7,"00000","percentage distribution (2011)",100,84,2,7.5,1.7,1.8,2.4,0.2,0.4
"3518","Durham","Regional municipality","Ontario","35",3.0,"00000","2016 counts",227905,152220,15505,14230,24465,12425,8650,280,125
"3518","Durham","Regional municipality","Ontario","35",3.0,"00000","percentage distribution (2016)",100,66.8,6.8,6.2,10.7,5.5,3.8,0.1,0.1
"3518","Durham","Regional municipality","Ontario","35",3.0,"00000","percentage change (2011 to 2016)",6.6,5.4,9.7,6.7,12.7,3.1,11.3,24.4,-16.7
"3518","Durham","Regional municipality","Ontario","35",3.0,"00000","2011 counts",213745,144355,14140,13340,21710,12050,7770,225,150
"3518","Durham","Regional municipality","Ontario","35",3.0,"00000","percentage distribution (2011)",100,67.5,6.6,6.2,10.2,5.6,3.6,0.1,0.1
"3519","York","Regional municipality","Ontario","35",2.4,"00000","2016 counts",357080,227725,36810,11080,43890,21950,15165,355,110
"3519","York","Regional municipality","Ontario","35",2.4,"00000","percentage distribution (2016)",100,63.8,10.3,3.1,12.3,6.1,4.2,0.1,0
"3519","York","Regional municipality","Ontario","35",2.4,"00000","percentage change (2011 to 2016)",10.4,5.6,39.7,8.8,17.8,11.5,8.3,51.1,-8.3
"3519","York","Regional municipality","Ontario","35",2.4,"00000","2011 counts",323545,215725,26345,10180,37255,19680,14005,235,120
"3519","York","Regional municipality","Ontario","35",2.4,"00000","percentage distribution (2011)",100,66.7,8.1,3.1,11.5,6.1,4.3,0.1,0
"3520","Toronto","Census division","Ontario","35",3.8,"00000","2016 counts",1112930,269675,493280,165630,61630,71225,48540,2865,95
"3520","Toronto","Census division","Ontario","35",3.8,"00000","percentage distribution (2016)",100,24.2,44.3,14.9,5.5,6.4,4.4,0.3,0
"3520","Toronto","Census division","Ontario","35",3.8,"00000","percentage change (2011 to 2016)",6.2,-1.9,14.9,1.1,2.2,-1.6,8.5,30.2,-13.6
"3520","Toronto","Census division","Ontario","35",3.8,"00000","2011 counts",1047875,275010,429225,163890,60290,72405,44745,2200,110
"3520","Toronto","Census division","Ontario","35",3.8,"00000","percentage distribution (2011)",100,26.2,41,15.6,5.8,6.9,4.3,0.2,0
"3521","Peel","Regional municipality","Ontario","35",2.5,"00000","2016 counts",430180,196060,80780,25965,56145,51040,19700,115,375
"3521","Peel","Regional municipality","Ontario","35",2.5,"00000","percentage distribution (2016)",100,45.6,18.8,6,13.1,11.9,4.6,0,0.1
"3521","Peel","Regional municipality","Ontario","35",2.5,"00000","percentage change (2011 to 2016)",6.8,4.9,6.4,8.7,9.7,6.9,17,-14.8,8.7
"3521","Peel","Regional municipality","Ontario","35",2.5,"00000","2011 counts",402935,186945,75900,23890,51170,47725,16835,135,345
"3521","Peel","Regional municipality","Ontario","35",2.5,"00000","percentage distribution (2011)",100,46.4,18.8,5.9,12.7,11.8,4.2,0,0.1
"3522","Dufferin","County","Ontario","35",3.5,"00000","2016 counts",21920,16685,505,1595,1375,1380,325,30,20
"3522","Dufferin","County","Ontario","35",3.5,"00000","percentage distribution (2016)",100,76.1,2.3,7.3,6.3,6.3,1.5,0.1,0.1
"3522","Dufferin","County","Ontario","35",3.5,"00000","percentage change (2011 to 2016)",9.2,8.8,-1.9,8.1,31,0.7,30,-25,-42.9
"3522","Dufferin","County","Ontario","35",3.5,"00000","2011 counts",20070,15335,515,1475,1050,1370,250,40,35
"3522","Dufferin","County","Ontario","35",3.5,"00000","percentage distribution (2011)",100,76.4,2.6,7.3,5.2,6.8,1.2,0.2,0.2
"3523","Wellington","County","Ontario","35",3.8,"00000","2016 counts",85280,53685,5655,9815,8300,3455,3750,225,400
"3523","Wellington","County","Ontario","35",3.8,"00000","percentage distribution (2016)",100,63,6.6,11.5,9.7,4.1,4.4,0.3,0.5
"3523","Wellington","County","Ontario","35",3.8,"00000","percentage change (2011 to 2016)",7.9,3.8,9.3,18.2,21.2,14.6,25.4,73.1,-55.3
"3523","Wellington","County","Ontario","35",3.8,"00000","2011 counts",79070,51720,5175,8305,6850,3015,2990,130,895
"3523","Wellington","County","Ontario","35",3.8,"00000","percentage distribution (2011)",100,65.4,6.5,10.5,8.7,3.8,3.8,0.2,1.1
"3524","Halton","Regional municipality","Ontario","35",2.7,"00000","2016 counts",192975,112875,21890,11395,33820,10145,2565,210,75
"3524","Halton","Regional municipality","Ontario","35",2.7,"00000","percentage distribution (2016)",100,58.5,11.3,5.9,17.5,5.3,1.3,0.1,0
"3524","Halton","Regional municipality","Ontario","35",2.7,"00000","percentage change (2011 to 2016)",7.8,4.6,11.7,17.2,14.2,7.5,3.4,23.5,150
"3524","Halton","Regional municipality","Ontario","35",2.7,"00000","2011 counts",179010,107960,19590,9725,29610,9440,2480,170,30
"3524","Halton","Regional municipality","Ontario","35",2.7,"00000","percentage distribution (2011)",100,60.3,10.9,5.4,16.5,5.3,1.4,0.1,0
"3525","Hamilton","Census division","Ontario","35",3.8,"00000","2016 counts",211595,121215,33565,18110,24720,6490,6685,445,360
"3525","Hamilton","Census division","Ontario","35",3.8,"00000","percentage distribution (2016)",100,57.3,15.9,8.6,11.7,3.1,3.2,0.2,0.2
"3525","Hamilton","Census division","Ontario","35",3.8,"00000","percentage change (2011 to 2016)",3.8,2.6,1.3,2.5,15.3,2.6,5.8,1.1,-2.7
"3525","Hamilton","Census division","Ontario","35",3.8,"00000","2011 counts",203805,118105,33140,17660,21440,6325,6320,440,370
"3525","Hamilton","Census division","Ontario","35",3.8,"00000","percentage distribution (2011)",100,58,16.3,8.7,10.5,3.1,3.1,0.2,0.2
"3526","Niagara","Regional municipality","Ontario","35",4.0,"00000","2016 counts",183830,123700,10120,19980,13050,9605,6410,680,285
"3526","Niagara","Regional municipality","Ontario","35",4.0,"00000","percentage distribution (2016)",100,67.3,5.5,10.9,7.1,5.2,3.5,0.4,0.2
"3526","Niagara","Regional municipality","Ontario","35",4.0,"00000","percentage change (2011 to 2016)",5.2,3.3,5.8,6.7,21.6,6.8,7.6,19.3,-17.4
"3526","Niagara","Regional municipality","Ontario","35",4.0,"00000","2011 counts",174685,119790,9565,18720,10735,8995,5960,570,345
"3526","Niagara","Regional municipality","Ontario","35",4.0,"00000","percentage distribution (2011)",100,68.6,5.5,10.7,6.1,5.1,3.4,0.3,0.2
"3528","Haldimand-Norfolk","Census division","Ontario","35",4.5,"20000","2016 counts",43560,36520,410,2745,1410,1220,920,110,220
"3528","Haldimand-Norfolk","Census division","Ontario","35",4.5,"20000","percentage distribution (2016)",100,83.8,0.9,6.3,3.2,2.8,2.1,0.3,0.5
"3528","Haldimand-Norfolk","Census division","Ontario","35",4.5,"20000","percentage change (2011 to 2016)",3.1,2.1,2.5,-0.2,22.6,18.4,-3.7,-18.5,214.3
"3528","Haldimand-Norfolk","Census division","Ontario","35",4.5,"20000","2011 counts",42255,35760,400,2750,1150,1030,955,135,70
"3528","Haldimand-Norfolk","Census division","Ontario","35",4.5,"20000","percentage distribution (2011)",100,84.6,0.9,6.5,2.7,2.4,2.3,0.3,0.2
"3529","Brant","Census division","Ontario","35",4.2,"20000","2016 counts",52720,35335,3895,4625,4300,2740,1625,195,20
"3529","Brant","Census division","Ontario","35",4.2,"20000","percentage distribution (2016)",100,67,7.4,8.8,8.2,5.2,3.1,0.4,0
"3529","Brant","Census division","Ontario","35",4.2,"20000","percentage change (2011 to 2016)",-0.3,-3.5,3.9,6.7,15.6,0.4,5.9,56,-75
"3529","Brant","Census division","Ontario","35",4.2,"20000","2011 counts",52905,36630,3750,4335,3720,2730,1535,125,80
"3529","Brant","Census division","Ontario","35",4.2,"20000","percentage distribution (2011)",100,69.2,7.1,8.2,7,5.2,2.9,0.2,0.2
"3530","Waterloo","Regional municipality","Ontario","35",3.6,"00000","2016 counts",203835,113470,21970,26355,22640,12930,5965,305,205
"3530","Waterloo","Regional municipality","Ontario","35",3.6,"00000","percentage distribution (2016)",100,55.7,10.8,12.9,11.1,6.3,2.9,0.1,0.1
"3530","Waterloo","Regional municipality","Ontario","35",3.6,"00000","percentage change (2011 to 2016)",6.4,3.7,18.5,6.9,11.9,0.2,15,-6.2,-41.4
"3530","Waterloo","Regional municipality","Ontario","35",3.6,"00000","2011 counts",191600,109405,18535,24645,20240,12910,5185,325,350
"3530","Waterloo","Regional municipality","Ontario","35",3.6,"00000","percentage distribution (2011)",100,57.1,9.7,12.9,10.6,6.7,2.7,0.2,0.2
"3531","Perth","County","Ontario","35",3.9,"00000","2016 counts",30710,21305,630,4185,1260,2210,880,95,145
"3531","Perth","County","Ontario","35",3.9,"00000","percentage distribution (2016)",100,69.4,2.1,13.6,4.1,7.2,2.9,0.3,0.5
"3531","Perth","County","Ontario","35",3.9,"00000","percentage change (2011 to 2016)",4.5,3.2,5,8.6,31.3,8.1,2.9,-34.5,-51.7
"3531","Perth","County","Ontario","35",3.9,"00000","2011 counts",29400,20640,600,3855,960,2045,855,145,300
"3531","Perth","County","Ontario","35",3.9,"00000","percentage distribution (2011)",100,70.2,2,13.1,3.3,7,2.9,0.5,1
"3532","Oxford","County","Ontario","35",3.7,"00000","2016 counts",44265,31955,1925,4260,2680,2320,785,110,230
"3532","Oxford","County","Ontario","35",3.7,"00000","percentage distribution (2016)",100,72.2,4.3,9.6,6.1,5.2,1.8,0.2,0.5
"3532","Oxford","County","Ontario","35",3.7,"00000","percentage change (2011 to 2016)",6.5,5.9,7.5,16.2,8.5,1.3,17.2,-26.7,-34.3
"3532","Oxford","County","Ontario","35",3.7,"00000","2011 counts",41555,30170,1790,3665,2470,2290,670,150,350
"3532","Oxford","County","Ontario","35",3.7,"00000","percentage distribution (2011)",100,72.6,4.3,8.8,5.9,5.5,1.6,0.4,0.8
"3534","Elgin","County","Ontario","35",3.7,"00000","2016 counts",34995,27130,775,3535,970,1415,730,100,340
"3534","Elgin","County","Ontario","35",3.7,"00000","percentage distribution (2016)",100,77.5,2.2,10.1,2.8,4,2.1,0.3,1
"3534","Elgin","County","Ontario","35",3.7,"00000","percentage change (2011 to 2016)",4.5,3.5,5.4,10,3.7,11,2.8,11.1,7.9
"3534","Elgin","County","Ontario","35",3.7,"00000","2011 counts",33485,26225,735,3215,935,1275,710,90,315
"3534","Elgin","County","Ontario","35",3.7,"00000","percentage distribution (2011)",100,78.3,2.2,9.6,2.8,3.8,2.1,0.3,0.9
"3536","Chatham-Kent","Census division","Ontario","35",4.3,"00000","2016 counts",43175,33090,1385,4895,1475,1295,735,90,205
"3536","Chatham-Kent","Census division","Ontario","35",4.3,"00000","percentage distribution (2016)",100,76.6,3.2,11.3,3.4,3,1.7,0.2,0.5
"3536","Chatham-Kent","Census division","Ontario","35",4.3,"00000","percentage change (2011 to 2016)",0.4,0.1,-7.7,2.4,1.7,4.4,6.5,5.9,0
"3536","Chatham-Kent","Census division","Ontario","35",4.3,"00000","2011 counts",42990,33045,1500,4780,1450,1240,690,85,205
"3536","Chatham-Kent","Census division","Ontario","35",4.3,"00000","percentage distribution (2011)",100,76.9,3.5,11.1,3.4,2.9,1.6,0.2,0.5
"3537","Essex","County","Ontario","35",4.2,"00000","2016 counts",159055,111145,13665,13135,8870,6835,4485,175,745
"3537","Essex","County","Ontario","35",4.2,"00000","percentage distribution (2016)",100,69.9,8.6,8.3,5.6,4.3,2.8,0.1,0.5
"3537","Essex","County","Ontario","35",4.2,"00000","percentage change (2011 to 2016)",4.4,2.4,5.6,13.5,11.4,6.2,13.4,-14.6,11.2
"3537","Essex","County","Ontario","35",4.2,"00000","2011 counts",152295,108545,12935,11570,7965,6435,3955,205,670
"3537","Essex","County","Ontario","35",4.2,"00000","percentage distribution (2011)",100,71.3,8.5,7.6,5.2,4.2,2.6,0.1,0.4
"3538","Lambton","County","Ontario","35",4.2,"00000","2016 counts",54480,41285,3920,3975,2445,1530,970,165,195
"3538","Lambton","County","Ontario","35",4.2,"00000","percentage distribution (2016)",100,75.8,7.2,7.3,4.5,2.8,1.8,0.3,0.4
"3538","Lambton","County","Ontario","35",4.2,"00000","percentage change (2011 to 2016)",3.3,3.4,-0.3,6.3,0.4,1.3,6.6,37.5,0
"3538","Lambton","County","Ontario","35",4.2,"00000","2011 counts",52765,39925,3930,3740,2435,1510,910,120,195
"3538","Lambton","County","Ontario","35",4.2,"00000","percentage distribution (2011)",100,75.7,7.4,7.1,4.6,2.9,1.7,0.2,0.4
"3539","Middlesex","County","Ontario","35",3.5,"20000","2016 counts",190045,104345,33985,18580,21045,6805,4555,250,475
"3539","Middlesex","County","Ontario","35",3.5,"20000","percentage distribution (2016)",100,54.9,17.9,9.8,11.1,3.6,2.4,0.1,0.2
"3539","Middlesex","County","Ontario","35",3.5,"20000","percentage change (2011 to 2016)",5.4,3.3,9.8,7.9,7.6,2.2,10.2,4.2,-3.1
"3539","Middlesex","County","Ontario","35",3.5,"20000","2011 counts",180280,101035,30940,17215,19565,6660,4135,240,490
"3539","Middlesex","County","Ontario","35",3.5,"20000","percentage distribution (2011)",100,56,17.2,9.5,10.9,3.7,2.3,0.1,0.3
"3540","Huron","County","Ontario","35",5.0,"00000","2016 counts",24195,19780,0,2200,775,625,195,85,540
"3540","Huron","County","Ontario","35",5.0,"00000","percentage distribution (2016)",100,81.8,0,9.1,3.2,2.6,0.8,0.4,2.2
"3540","Huron","County","Ontario","35",5.0,"00000","percentage change (2011 to 2016)",2.3,1.1,,8.9,23,7.8,0,-10.5,-0.9
"3540","Huron","County","Ontario","35",5.0,"00000","2011 counts",23640,19565,0,2020,630,580,195,95,545
"3540","Huron","County","Ontario","35",5.0,"00000","percentage distribution (2011)",100,82.8,0,8.5,2.7,2.5,0.8,0.4,2.3
"3541","Bruce","County","Ontario","35",6.0,"00000","2016 counts",28865,24155,0,2165,1180,640,320,160,240
"3541","Bruce","County","Ontario","35",6.0,"00000","percentage distribution (2016)",100,83.7,0,7.5,4.1,2.2,1.1,0.6,0.8
"3541","Bruce","County","Ontario","35",6.0,"00000","percentage change (2011 to 2016)",5.2,3.7,-100,-2.5,22.9,34.7,100,39.1,4.3
"3541","Bruce","County","Ontario","35",6.0,"00000","2011 counts",27445,23285,5,2220,960,475,160,115,230
"3541","Bruce","County","Ontario","35",6.0,"00000","percentage distribution (2011)",100,84.8,0,8.1,3.5,1.7,0.6,0.4,0.8
"3542","Grey","County","Ontario","35",4.9,"00000","2016 counts",39560,30695,930,4330,1680,785,575,100,465
"3542","Grey","County","Ontario","35",4.9,"00000","percentage distribution (2016)",100,77.6,2.4,10.9,4.2,2,1.5,0.3,1.2
"3542","Grey","County","Ontario","35",4.9,"00000","percentage change (2011 to 2016)",4,3.1,9.4,3.3,17.5,6.1,0,-9.1,22.4
"3542","Grey","County","Ontario","35",4.9,"00000","2011 counts",38045,29765,850,4190,1430,740,575,110,380
"3542","Grey","County","Ontario","35",4.9,"00000","percentage distribution (2011)",100,78.2,2.2,11,3.8,1.9,1.5,0.3,1
"3543","Simcoe","County","Ontario","35",4.0,"00000","2016 counts",183535,135135,6050,15090,12070,6550,7455,480,705
"3543","Simcoe","County","Ontario","35",4.0,"00000","percentage distribution (2016)",100,73.6,3.3,8.2,6.6,3.6,4.1,0.3,0.4
"3543","Simcoe","County","Ontario","35",4.0,"00000","percentage change (2011 to 2016)",8.3,6.4,8.1,13.3,20,12.6,15.8,37.1,-23
"3543","Simcoe","County","Ontario","35",4.0,"00000","2011 counts",169460,126965,5595,13320,10055,5815,6440,350,915
"3543","Simcoe","County","Ontario","35",4.0,"00000","percentage distribution (2011)",100,74.9,3.3,7.9,5.9,3.4,3.8,0.2,0.5
"3544","Muskoka","District municipality","Ontario","35",5.8,"20000","2016 counts",25430,20730,250,2205,700,385,660,210,290
"3544","Muskoka","District municipality","Ontario","35",5.8,"20000","percentage distribution (2016)",100,81.5,1,8.7,2.8,1.5,2.6,0.8,1.1
"3544","Muskoka","District municipality","Ontario","35",5.8,"20000","percentage change (2011 to 2016)",7.6,6.8,25,11.9,26.1,-7.2,14.8,0,-4.9
"3544","Muskoka","District municipality","Ontario","35",5.8,"20000","2011 counts",23635,19410,200,1970,555,415,575,210,305
"3544","Muskoka","District municipality","Ontario","35",5.8,"20000","percentage distribution (2011)",100,82.1,0.8,8.3,2.3,1.8,2.4,0.9,1.3
"3546","Haliburton","County","Ontario","35",6.4,"00000","2016 counts",8445,7835,0,370,65,40,85,20,35
"3546","Haliburton","County","Ontario","35",6.4,"00000","percentage distribution (2016)",100,92.8,0,4.4,0.8,0.5,1,0.2,0.4
"3546","Haliburton","County","Ontario","35",6.4,"00000","percentage change (2011 to 2016)",10.5,10,-100,5.7,30,60,112.5,0,-12.5
"3546","Haliburton","County","Ontario","35",6.4,"00000","2011 counts",7645,7120,5,350,50,25,40,20,40
"3546","Haliburton","County","Ontario","35",6.4,"00000","percentage distribution (2011)",100,93.1,0.1,4.6,0.7,0.3,0.5,0.3,0.5
"3547","Renfrew","County","Ontario","35",5.0,"00000","2016 counts",42775,33240,60,4490,1970,1925,605,145,350
"3547","Renfrew","County","Ontario","35",5.0,"00000","percentage distribution (2016)",100,77.7,0.1,10.5,4.6,4.5,1.4,0.3,0.8
"3547","Renfrew","County","Ontario","35",5.0,"00000","percentage change (2011 to 2016)",2.4,1.8,-52,-3.6,26.3,8.1,19.8,45,-5.4
"3547","Renfrew","County","Ontario","35",5.0,"00000","2011 counts",41760,32660,125,4660,1560,1780,505,100,370
"3547","Renfrew","County","Ontario","35",5.0,"00000","percentage distribution (2011)",100,78.2,0.3,11.2,3.7,4.3,1.2,0.2,0.9
"3548","Nipissing","District","Ontario","35",5.0,"00000","2016 counts",36050,22390,1890,5130,2000,2360,1900,110,270
"3548","Nipissing","District","Ontario","35",5.0,"00000","percentage distribution (2016)",100,62.1,5.2,14.2,5.5,6.5,5.3,0.3,0.7
